uid,Licensee,DBA,License_No,Street_Address,City,ZIP,County,Category,Month,Year,Certification,source_geo,lat,long,geometry
1089,TRICHOME HEALTH CONSULTANTS INC,TRICHOME HEALTH CONSULTANTS,403-00347,2117 West Colorado Avenue,Colorado Springs,80904,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8438197,-104.8577137,POINT (-104.8577137 38.8438197)
1280,MILE HIGH CAKE POPS LLC,TERP CHEFS,404-00514,511 North 30th Street,Colorado Springs,80904,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,CENSUS,38.856247,-104.86557,POINT (-104.86557 38.856247)
1366,TRICHOME HEALTH CONSULTANTS INC,MEDIBLES INC,404-00099,2119 West Colorado Avenue,Colorado Springs,80904,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,NOM,38.84369131,-104.8571043,POINT (-104.8571043 38.84369131)
49,ARTISTANT DISPENSARY CTR INC,LIVWELL,402-00904,1414 South Tejon Street,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8133455,-104.8250077,POINT (-104.8250077 38.8133455)
68,BIOMEDS LLC,BIOMEDS,402-00983,2301 Rand Avenue,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.7989822,-104.8010734,POINT (-104.8010734 38.7989822)
153,EMERALD CITY WELLNESS LLC,EMERALD CITY WELLNESS,402-00766,621 West Colorado Avenue,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,NOM,38.83268647,-104.836832,POINT (-104.836832 38.83268647)
176,GL INDUSTRIAL,GROW LIFE INC,402-00140,1516 Dustry Drive,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.7986057,-104.8004242,POINT (-104.8004242 38.7986057)
182,GREEN AND HEALTHY WELLNESS LLC,,402-00439,430 West Colorado Avenue,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,NOM,38.83281248,-104.8336001,POINT (-104.8336001 38.83281248)
213,HERBAL HEALING LLC,HERBAL HEALING,402-01162,602 West Colorado Avenue,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,NOM,38.83306965,-104.8364512,POINT (-104.8364512 38.83306965)
314,NATIONAL GREEN SOURCE LLC,THE GREEN SOURCE,402-00292,318 South 8th Street,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8298171,-104.8411395,POINT (-104.8411395 38.8298171)
332,NPN LLC,ROOT 420,402-00853,1629 South Nevada Avenue #120,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8100851,-104.8216428,POINT (-104.8216428 38.8100851)
381,RJJ TEJON LLC,NATIVE ROOTS TEJON,402-01140,1433 South Tejon Street,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8127657,-104.8242746,POINT (-104.8242746 38.8127657)
391,ROCKY ROAD REMEDIES LLC,ROCKY ROAD WEST,402-00880,1528-1530 South Nevada Avenue,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,NOM,38.81224031,-104.8224321,POINT (-104.8224321 38.81224031)
421,THE 64 STORE LLC,THE 64 STORE,402-00428,502 West Colorado Avenue,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8330332,-104.834573,POINT (-104.834573 38.8330332)
429,THE GREEN HOUSE INC,,402-00058,"410 South 8th Street, Suite B",Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,CENSUS,38.827988,-104.84074,POINT (-104.84074 38.827988)
431,THE HEALING CANNA LLC,THE HEALING CANNA LLC,402-00103,22 South Chestnut Street,Colorado Springs,80905,El Paso,MED Licensed Center,3,2019,,NOM,38.83383087,-104.8361125,POINT (-104.8361125 38.83383087)
535,ARTISTANT DISPENSARY CTR INC,LIVWELL,403-00319,1414 South Tejon Street,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8133455,-104.8250077,POINT (-104.8250077 38.8133455)
566,BIOMEDS LLC,BIOMEDS,403-01549,2301 Rand Avenue,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.7989822,-104.8010734,POINT (-104.8010734 38.7989822)
708,GL INDUSTRIAL,GROW LIFE INC,403-00204,1516 Dustry Drive,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.7986057,-104.8004242,POINT (-104.8004242 38.7986057)
709,GL INDUSTRIAL,WAX POETIC,403-00205,1522 Dustry Drive,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,NOM,38.79855458,-104.8000633,POINT (-104.8000633 38.79855458)
923,NPN LLC,ROOT 420,403-01315,1629 South Nevada Avenue #120,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8100851,-104.8216428,POINT (-104.8216428 38.8100851)
929,OIL WELL INDUSTRIES LLC,THE OIL WELL,403-01729,1507 Dustry Drive,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.7993303,-104.7999419,POINT (-104.7999419 38.7993303)
1067,THE HEALING CANNA LLC,THE HEALING CANNA LLC,403-00148,20 South Chestnut Street,Colorado Springs,80905,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.833453,-104.8363622,POINT (-104.8363622 38.833453)
1185,COMPLIANCE INITIATIVES LLC,STRAWBERRY FIELDS ALTERNATIVE HEALTH AND WELLNESS,404-00068,1440 Pando Avenue,Colorado Springs,80905,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.7980418,-104.8002994,POINT (-104.8002994 38.7980418)
1220,GL INDUSTRIAL,WAX POETIC,404-00049,1522 Dustry Drive,Colorado Springs,80905,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,NOM,38.79855458,-104.8000633,POINT (-104.8000633 38.79855458)
1223,GREEN AND HEALTHY WELLNESS LLC,,404-00183,430 West Colorado Avenue,Colorado Springs,80905,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,NOM,38.83281248,-104.8336001,POINT (-104.8336001 38.83281248)
1302,OIL WELL INDUSTRIES LLC,THE OIL WELL,404-00504,1507 Dustry Drive,Colorado Springs,80905,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.7993303,-104.7999419,POINT (-104.7999419 38.7993303)
281,MAGGIES FARM LLC,,402-00755,1420 South Nevada Avenue,Colorado Springs,80906,El Paso,MED Licensed Center,3,2019,,NOM,38.81305976,-104.8225258,POINT (-104.8225258 38.81305976)
362,PURE MEDICAL LLC,PURE MEDICAL,402-00346,130 East Cheyenne Road,Colorado Springs,80906,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8071139,-104.8236119,POINT (-104.8236119 38.8071139)
61,BEST BUDZ LLC,BEST BUDZ,402-01171,3850 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8885486,-104.8200886,POINT (-104.8200886 38.8885486)
62,BEST MEDS LLC,,402-01207,"2606 West Colorado Avenue, Unit 200",Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.84824838,-104.8642285,POINT (-104.8642285 38.84824838)
67,BIG MEDICINE LLC,BIG MEDICINE CANNABISSARY,402-00930,2909 North El Paso Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8726095,-104.8125907,POINT (-104.8125907 38.8726095)
87,CANNABIS CONNECTION LLC,CANNABIS CONNECTION,402-01018,3170 North  Stone Avenue,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.878075,-104.8163642,POINT (-104.8163642 38.878075)
131,DANKERT CAPITAL LLC,THE DANKERY,402-01044,3745 Interpark Drive,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8851085,-104.8307742,POINT (-104.8307742 38.8851085)
154,ENLIGHTENED CARE LLC,HIGH COUNTRY HEALING 4,402-00581,1330 West Garden of the Gods Road,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,NOM,38.89670128,-104.8517442,POINT (-104.8517442 38.89670128)
155,ERINCARE LLC,THE TREEHOUSE,402-00349,34 -38 Buchanan Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,NOM,38.877832,-104.8244564,POINT (-104.8244564 38.877832)
214,HERBAL HEALING LLC,HERBAL HEALING,402-01163,408 East Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8747037,-104.8146826,POINT (-104.8146826 38.8747037)
223,HIGH MOUNTAIN MEDZ LLC,LEVITY WELLNESS,402-00242,426 West Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,NOM,38.87586324,-104.828834,POINT (-104.828834 38.87586324)
309,MODERN MEDICINE LLC,ALTITUDE ORGANIC MEDICINE,402-01130,3840 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8878844,-104.8197727,POINT (-104.8197727 38.8878844)
316,NATIONAL GREEN SOURCE LLC,THE GREEN SOURCE,402-00947,975 West Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,CENSUS,38.87636,-104.83928,POINT (-104.83928 38.87636)
328,NEW AGE MEDICAL LLC,,402-00591,1324 Garden of the Gods Road,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.89670952,-104.8515764,POINT (-104.8515764 38.89670952)
351,PIKES PEAK SALES & SUPPLY LLC,THE CROWN,402-01017,115 Garden of the Gods Road,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8965219,-104.8240085,POINT (-104.8240085 38.8965219)
355,PND LLC,A CUT ABOVE,402-00352,1150 East Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,NOM,38.87403999,-104.8058801,POINT (-104.8058801 38.87403999)
356,PNP VENTURES LLC,HEADMASTER,402-00484,3410 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8834832,-104.8114437,POINT (-104.8114437 38.8834832)
423,THE EPIC REMEDY LLC,THE ER,402-00383,1202 East Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8742218,-104.8052328,POINT (-104.8052328 38.8742218)
444,TREE OF WELLNESS INC,TREE OF WELLNESS,402-00443,"1000 West Fillmore Street, Suite 105",Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8767882,-104.8394294,POINT (-104.8394294 38.8767882)
473,WELLNESS CENTERS OF COLORADO LLC,A-WELLNESS CENTERS,402-00513,2918 Wood Avenue,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,NOM,38.8737393,-104.8257015,POINT (-104.8257015 38.8737393)
474,WESTSIDE WELLNESS CENTER LLC,MAGGIES FARM,402-00237,818 East Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,NOM,38.87416984,-104.8105256,POINT (-104.8105256 38.87416984)
476,WHITE MOUNTAIN MEDICINE LLC,LIVWELL,402-00618,3234 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Center,3,2019,,CENSUS,38.878128,-104.8185,POINT (-104.8185 38.878128)
545,BEST BUDZ LLC,BEST BUDZ,403-01583,3850 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8885486,-104.8200886,POINT (-104.8200886 38.8885486)
547,BEST BUDZ LLC,BEST BUDZ,403-01787,3850 1/2 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.889133,-104.81904,POINT (-104.81904 38.889133)
549,BEST BUDZ LLC,BEST BUDZ,403-01790,3850 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8885486,-104.8200886,POINT (-104.8200886 38.8885486)
550,BEST MEDS LLC,,403-01857,85 Chambers Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.881146,-104.8213197,POINT (-104.8213197 38.881146)
564,BIG MEDICINE LLC,BIG MEDICINE CANNABISSARY,403-01464,2909 North El Paso Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8726095,-104.8125907,POINT (-104.8125907 38.8726095)
571,BND LLC,A CUT ABOVE,403-00527,2809 Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8701814,-104.8108416,POINT (-104.8108416 38.8701814)
593,CANNABIS CONNECTION LLC,CANNABIS CONNECTION,403-01611,3170 North Stone Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.878075,-104.8163642,POINT (-104.8163642 38.878075)
648,DANKERT CAPITAL LLC,THE DANKERY,403-01638,3745 Interpark Drive,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8851085,-104.8307742,POINT (-104.8307742 38.8851085)
681,EMERALD CITY WELLNESS LLC,EMERALD CITY WELLNESS,403-01167,3516 North Tejon Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8807594,-104.8213011,POINT (-104.8213011 38.8807594)
683,ERINCARE LLC,THE TREEHOUSE,403-00524,34-38 Buchanan Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,NOM,38.877832,-104.8244564,POINT (-104.8244564 38.877832)
706,GAS AND GRASS LLC,ROLLUP,403-01339,"62 Mount View Lane, Units D & E",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.891231,-104.8226938,POINT (-104.8226938 38.891231)
710,GM CO SPRINGS LLC,GOLDEN MEDS,403-01230,3895 North Cascade Avenue Lower Level,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8885564,-104.8218746,POINT (-104.8218746 38.8885564)
717,GREEN AND HEALTHY WELLNESS LLC,,403-00659,327 Karen Lane,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.877316,-104.82844,POINT (-104.82844 38.877316)
732,GREEN PHARM II LLC,GREEN PHARM,403-01622,3111 North Stone Avenue Suite 160,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8770659,-104.8154246,POINT (-104.8154246 38.8770659)
733,GREEN PHARM LLC,,403-00276,"3111 North Stone Avenue, Suite 160",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8770659,-104.8154246,POINT (-104.8154246 38.8770659)
761,HIGH MOUNTAIN MEDZ LLC,LEVITY WELLNESS,403-00365,3110 North Stone Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8769829,-104.8168689,POINT (-104.8168689 38.8769829)
776,INDY 2 LLC,INDISPENSARY,403-01923,"3111 North Stone Avenue, Unit 100",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8770659,-104.8154246,POINT (-104.8154246 38.8770659)
777,INDY 3 LLC,INDISPENSARY,403-01924,3111 North Stone Avenue Unit 100,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8770659,-104.8154246,POINT (-104.8154246 38.8770659)
853,MARICARE LLC,SKY HIGH CONCENTRATES,403-01901,"3512 North Tejon Street, Suite 100",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.880318,-104.821284,POINT (-104.821284 38.880318)
872,MILE HIGH REMEDIES LLC,DOCTORS ORDERS,403-00973,2805 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.869969,-104.8107897,POINT (-104.8107897 38.869969)
881,MODERN MEDICINE LLC,ALTITUDE ORGANIC MEDICINE,403-01510,2903 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8722902,-104.8105786,POINT (-104.8105786 38.8722902)
882,MODERN MEDICINE LLC,ALTITUDE ORGANIC MEDICINE,403-01615,2903 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8722902,-104.8105786,POINT (-104.8105786 38.8722902)
883,MODERN MEDICINE LLC,ALTITUDE ORGANIC MEDICINE,403-01681,2903 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8722902,-104.8105786,POINT (-104.8105786 38.8722902)
885,MODERN MEDICINE LLC,COLORADO EXTRACT COMPANY,403-01909,2903 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8722902,-104.8105786,POINT (-104.8105786 38.8722902)
891,MYLAR GROUP LLC,TOP HAT PROCESSING,403-00530,325 Karen Lane,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8771604,-104.8288884,POINT (-104.8288884 38.8771604)
938,P2C3 LLC,THE SECRET STASH,403-01300,3286 North El Paso Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8792398,-104.8131711,POINT (-104.8131711 38.8792398)
948,PIKES PEAK CANNABIS CAREGIVERS LLC,PIKES PEAK CAREGIVERS,403-01870,3524 North Tejon Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.880856,-104.82093,POINT (-104.82093 38.880856)
951,PIKES PEAK SALES & SUPPLY LLC,THE CROWN,403-01610,115 East Garden of the Gods Road,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8965219,-104.8240085,POINT (-104.8240085 38.8965219)
956,PND LLC,A CUT ABOVE,403-00529,3435 Fillmore Ridge Heights,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8814333,-104.8407495,POINT (-104.8407495 38.8814333)
957,PND LLC,A CUT ABOVE,403-01859,3375 Fillmore Ridge Heights,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8803629,-104.8407606,POINT (-104.8407606 38.8803629)
958,PNP VENTURES LLC,HEADMASTER,403-00719,3410 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.8834832,-104.8114437,POINT (-104.8114437 38.8834832)
1001,ROCKY FARMS LLC,ROCKY FARMS,403-01379,"3512 North Tejon Street, Suite 100",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.880318,-104.821284,POINT (-104.821284 38.880318)
1051,THE 64 STORE LLC,THE 64 STORE,403-00648,"3512 North Tejon Street, Suite 100",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,TEXAS,38.880318,-104.821284,POINT (-104.821284 38.880318)
1063,THE GREEN HOUSE INC,,403-00079,3228 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.87803,-104.8185,POINT (-104.8185 38.87803)
1064,THE GREEN HOUSE INC,,403-01428,3214 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.8778,-104.81851,POINT (-104.81851 38.8778)
1087,TRICHOME HEALTH CONSULTANTS INC,TRICHOME HEALTH CONSULTANTS,403-00344,"3120 Beacon Street, Unit I",Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.877426,-104.82692,POINT (-104.82692 38.877426)
1128,WELLNESS CENTERS OF COLORADO LLC,A-WELLNESS CENTER,403-00755,2926 Wood Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,NOM,38.87379277,-104.8257011,POINT (-104.8257011 38.87379277)
1130,WESTSIDE WELLNESS CENTER LLC,MAGGIES FARM LLC,403-00358,818 East Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,NOM,38.87416984,-104.8105256,POINT (-104.8105256 38.87416984)
1135,WHITE MOUNTAIN MEDICINE LLC,LIVWELL,403-01274,3234 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Cultivator,3,2019,,CENSUS,38.878128,-104.8185,POINT (-104.8185 38.878128)
1155,BEST BUDZ LLC,BEST BUDZ,404-00527,3850 1/2 North Nevada Avenue,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,CENSUS,38.889133,-104.81904,POINT (-104.81904 38.889133)
1215,FSK VENDING LLC,THE DANKERY,404-00449,3745 Interpark Drive,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.8851085,-104.8307742,POINT (-104.8307742 38.8851085)
1218,GAS AND GRASS LLC,ROLLUP,404-00192,"62 Mount View Lane, Units D & E",Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.891231,-104.8226938,POINT (-104.8226938 38.891231)
1234,HIGH MOUNTAIN MEDZ LLC,LEVITY WELLNESS,404-00574,3110 North Stone Avenue,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.8769829,-104.8168689,POINT (-104.8168689 38.8769829)
1272,MARICARE LLC,SKY HIGH CONCENTRATES,404-00355,"3512 North Tejon Street, Suite 100",Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.880318,-104.821284,POINT (-104.821284 38.880318)
1285,MODERN MEDICINE LLC,COLORADO EXTRACT COMPANY,404-00405,2903 North Prospect Street,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.8722902,-104.8105786,POINT (-104.8105786 38.8722902)
1307,P2C3 LLC,THE SECRET STASH,404-00334,3286 North El Paso Street,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.8792398,-104.8131711,POINT (-104.8131711 38.8792398)
1316,PND LLC,A CUT ABOVE,404-00571,3375 Fillmore Ridge Heights,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.8803629,-104.8407606,POINT (-104.8407606 38.8803629)
1362,TOTAL CONTROL LLC,ABSOLUTE TERPS,404-00381,959 East Fillmore Street,Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,NOM,38.87394655,-104.8083932,POINT (-104.8083932 38.87394655)
1365,TREE OF WELLNESS INC,TREE OF WELLNESS,404-00185,"1000 West Fillmore Street, Suite 105",Colorado Springs,80907,El Paso,MED Licensed Infused Product Manufacturer,3,2019,,TEXAS,38.8767882,-104.8394294,POINT (-104.8394294 38.8767882)
34,ADAMS GREEN CROSSING LLC,THE CHRONIC BOUTIQUE,402-01145,"2727 Palmer Park Boulevard, Suite A",Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8536007,-104.7776591,POINT (-104.7776591 38.8536007)
59,BEST BUDZ LLC,BEST BUDZ,402-01169,2545 - 2547 Platte Place,Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,NOM,38.83662679,-104.7790028,POINT (-104.7790028 38.83662679)
60,BEST BUDZ LLC,BEST BUDZ,402-01170,3615 East Platte Avenue,Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,NOM,38.83933037,-104.7615485,POINT (-104.7615485 38.83933037)
81,C^3 COLORADO SPRINGS LLC,PURE INTENTIONS WELLNESS CENTER,402-00686,201 North Academy Boulevard,Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8365147,-104.7568533,POINT (-104.7568533 38.8365147)
83,CANNA MEDS WELLNESS CENTER LLC,CANNA MEDS WELLNESS CENTER,402-00272,506 North Chelton Road,Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8403094,-104.7670294,POINT (-104.7670294 38.8403094)
84,CANNA MEDS WELLNESS CENTER LLC,CANNA MEDS WELLNESS CENTER,402-01026,317 North Union Boulevard,Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8378675,-104.7939802,POINT (-104.7939802 38.8378675)
146,DR RELEAF INC,,402-00875,2639 East Willamette Avenue,Colorado Springs,80909,El Paso,MED Licensed Center,3,2019,,TEXAS,38.8400021,-104.7782532,POINT (-104.7782532 38.8400021)
